Date,Republic,SPY
2017-03-03,1.2406453157281918,1.1945840491124355
2017-03-06,1.237250122663502,1.1910268600269016
2017-03-07,1.234392297460322,1.1874695821625645
2017-03-08,1.2300864600957202,1.1852651157009768
2017-03-09,1.2302121493242018,1.1867679632810886
2017-03-10,1.2354599536629691,1.1909266287581193
2017-03-13,1.2356907242170794,1.1915279275920097
2017-03-14,1.230604722233072,1.1869685145974562
2017-03-15,1.2401206970747338,1.1972397782305513
2017-03-16,1.237328971767857,1.1948849204763885
2017-03-17,1.2369168047327403,1.1927865446845927
2017-03-20,1.234896613556099,1.1914781226834297
2017-03-21,1.2237750947162436,1.1761801144358788
2017-03-22,1.2276281972465797,1.1789477048459924
2017-03-23,1.225672585654756,1.177689797983835
2017-03-24,1.2243494991678618,1.1768344142152636
2017-03-27,1.2211063010854102,1.175626401040489
2017-03-28,1.2286447475346007,1.1841814816294476
2017-03-29,1.2308388629067124,1.1852884645262112
2017-03-30,1.2327509907147063,1.1890625402278967
2017-03-31,1.2309989974216413,1.1862948610389799
2017-04-03,1.2307913677080577,1.1842313753168308
2017-04-04,1.2335866125519248,1.1849867053742262
2017-04-05,1.2302703039290745,1.181463784906717
2017-04-06,1.2347225614976955,1.1847851774910239
2017-04-07,1.2336936718938374,1.1835776082102654
2017-04-10,1.2363686800869258,1.1842818904558363
2017-04-11,1.235712897734764,1.1828729708494816
2017-04-12,1.2306923132204919,1.177689797983835
2017-04-13,1.2232696536876047,1.1700407050812565
2017-04-17,1.2321316227804378,1.1804073171489593
2017-04-18,1.2313530133440578,1.1768846630178598
2017-04-19,1.2280375262435461,1.174720679690519
2017-04-20,1.2363586259849069,1.1842818904558368
2017-04-21,1.2352002827475141,1.1805078147541515
2017-04-24,1.2474192720344568,1.1934908269301643
2017-04-25,1.2554766934035348,1.2004356375871719
2017-04-26,1.2574312250146158,1.199680662644989
2017-04-27,1.2580544608613042,1.2006870591577576
2017-04-28,1.2571385941846684,1.1980702151554317
2017-05-01,1.2573620183117038,1.2010895822513439
2017-05-02,1.2546376408025686,1.2015423541475259
2017-05-03,1.2510250004920667,1.2000831857385752
2017-05-04,1.2527495551254682,1.2014919277873235
2017-05-05,1.255405289650797,1.2062225063143945
2017-05-08,1.2537655557905862,1.2060211559887983
2017-05-09,1.2516132467328318,1.2049141730920347
2017-05-10,1.2535240966137593,1.207077890082966
2017-05-11,1.252300058165688,1.2046123251612466
2017-05-12,1.25083288725987,1.2025990882416935
2017-05-15,1.2568168943629525,1.2092417846315036
2017-05-16,1.255572830102607,1.2081349792923464
2017-05-17,1.238900342423986,1.1866974729113697
2017-05-18,1.241933874850554,1.1914781226834301
2017-05-19,1.255120920068273,1.1992275356335942
2017-05-22,1.2604314903212905,1.205316784964424
2017-05-23,1.269929646864358,1.207983966548149
2017-05-24,1.2714878413126665,1.2108016282032523
2017-05-25,1.27827515571413,1.2165888520456876
2017-05-26,1.2791218360480583,1.2163374304751018
2017-05-30,1.2741986339837827,1.2152804300445246
2017-05-31,1.2752044635668318,1.2149786708925396
2017-06-01,1.2832816652519539,1.2246401129266395
2017-06-02,1.2859438632525975,1.2287163916743258
2017-06-05,1.2860729118248715,1.227811025439568
2017-06-06,1.2811265354190071,1.2238855818784726
2017-06-07,1.2829824080161678,1.226149885253399
2017-06-08,1.2838078549339345,1.226754025008991
2017-06-09,1.2851874521170028,1.2248918896124383
2017-06-12,1.285011606750642,1.2246401129266398
2017-06-13,1.2901766370841687,1.2306287758734746
2017-06-14,1.2902474628955487,1.2290687547441195
2017-06-15,1.2885283909843561,1.2267034210911825
2017-06-16,1.2873304719806857,1.2269714442979618
2017-06-19,1.290602444250553,1.2371862446122386
2017-06-20,1.2817203410882236,1.2288424575748316
2017-06-21,1.2778419136626762,1.228539366740799
2017-06-22,1.275684246877361,1.227982812423708
2017-06-23,1.2773524585824356,1.2294494382521253
2017-06-26,1.2782954488287595,1.2302586570430467
2017-06-27,1.272551430806517,1.220347302678015
2017-06-28,1.280472917266778,1.23126993638999
2017-06-29,1.2719136917733966,1.2204485992924354
2017-06-30,1.2772181575318837,1.2227239112389552
2017-07-03,1.281396977504311,1.2247972514082566
2017-07-05,1.2825864741987523,1.2276291176718674
2017-07-06,1.273864009547975,1.2164029492318442
2017-07-07,1.2783987612814844,1.2242914785665802
2017-07-10,1.2770753582205014,1.2256063814203748
2017-07-11,1.2765055030772585,1.224696398687852
2017-07-12,1.2823120457947534,1.233899298203564
2017-07-13,1.2861761989781568,1.2359727271516683
